title,platform,developer,genre,rating,release_date,summary,meta_score,meta_overview,meta_pos,meta_mixed,meta_neg,user_score,user_overview,user_pos,user_mixed,user_neg
Far Cry 5,Xbox One,Ubisoft Montreal,"['Action', 'Shooter', 'First-Person', 'Arcade']",M,"Mar 27, 2018","Welcome to Hope County, Montana. This idyllic location is home to a community of freedom-loving people - and a fanatical doomsday cult known by many as The Project at Eden's Gate. Led by the charismatic prophet Joseph Seed and his devoted siblings, Eden's Gate has been surreptitiously infiltrating all aspects of daily life. When your arrival incites the cult to violently assume control of the region, you have to rise up ans spark the fires of resistance to liberate the besieged community. Freely explore Hope Couny's rivers, lands and skies with the largest customisable weapon and vehicle roster ever in a Far Cry game. You are the hero of the story in a world that hits back with every strike, and where the places you discover and the locals you team up with will shape your story in ways you will never anticipate. [Ubisoft]",82,Generally favorable reviews,27,5,0,7.2,Mixed or average reviews,376,141,108
Far Cry 5: Dead Living Zombies,Xbox One,Ubisoft Montreal,"['Action', 'Shooter', 'First-Person', 'Arcade']",M,"Aug 28, 2018","Survive the horrors of Dead Living Zombies, the final DLC pack for Far Cry 5. Team up with a friend and smash your way through ravenous zombie hordes in 7 thrilling cinematic scenarios. 7 ZOMBIE-MOVIE THEMED MAPSPicture this: zombies and Far Cry combine in over-the-top cinematic mayhem. Experience 7 action-packed movie scripts as pitched by director Guy Marvel. Fight the living dead across city rooftops, farmland, military bases, and more. NEW ZOMBIE ENEMIES. Come face to face with the walking, running, and thundering dead. Take down waves of zombies, from agile Gougers to explosive Hot Heads and powerful Behemoths.",0,No score yet,0,1,0,4.5,Generally unfavorable reviews,4,2,9
Far Cry 5: Hours of Darkness,Xbox One,Ubisoft Montreal,"['Action', 'Shooter', 'First-Person', 'Arcade']",M,"Jun  5, 2018","Wendell Redler is more than just a Hope County resident, he's a veteran soldier of the Vietnam War. Listen to him recount his glory days as you travel back in time to war-torn Vietnam to take down Viet-Cong. Trapped behind enemy lines, rescue your squad mates and evacuate to safety in the first war-based far cry. You must maneuver throughout this remote valley in Vietnam, and use survival instinct and stealth to save your team and get home. [Ubisoft]",0,No score yet,0,1,0,6.3,Mixed or average reviews,13,5,6
Far Cry 5: Lost on Mars,Xbox One,Ubisoft Montreal,"['Action', 'Shooter', 'First-Person', 'Arcade']",M,"Jul 17, 2018","I just finished this game and had to write a review for it. It isn't awful, and it can be enjoyable at times, but overall the experience felt like a grind that wore away at me that I was happy to put behind me. I'll start in with the good before I get into what I didn't like about it. The setting is fun, the map offers a lot for exploration and the enemies have a fun gimmick taken out of the movie Tremmors that can become quite challenging. Some of the weapons are also pretty fun to play around with, but you don't unlock those until late in the game, which is how I will lead into what I didn't like about this. What I didn't like is the grind of playing it. When you begin you just have jetpack (with very limited range) and a basic blaster pistol that won't get you far. You quickly discover how you need to slowly unlock better weapons while grinding away for currency to pay for them. Since this game is rather short (I beat it in about 4-5 hours) pretty much the entirety of your progress will be spent trying to acquire better gear. By the time you finally got all that great gear you would have loved to have while you were playing the game, it is already over and the only thing left to do is a few challenges and the final mission. In other words you never really enjoy playing this game, by the time you can finally enjoy it, it's over, and when it's over it's over. This game just abruptly ends and you just have some simple credits with a few illustrations of what could have been an ending, afterwards you just have the option to start a new game. So there you have it. This game is pretty much just a joyless grind that is over when it finally starts to get fun. I didn't even get into Hurk, who annoyed me to no end as I seemingly couldn't go a minute without him spewing some lame comments that I have heard repeatedly. I tried to see if I could mute him, no chance. Tried to see if I could dismiss him from my roster, no way. You are stuck with Hurk through the entirety of the game and he will never shut up and just talk and talk and talk endlessly throughout it. What could have been fun comic relief in small doses quickly becomes an obnoxious source of irritation that will never let up. To make matters worse the AI for his character is completely mindless, felt completely useless, and never seems to be able to do anything you want him to do. This leaves me with how I would score this thing. I said 4/10 because while it had the makings of something enjoyable the act of playing it the way you are forced to is not exactly something I particularly enjoyed. It has a lot technically wrong with it that can disrupt the experience and it felt unsatisfying in the end. This mess gets a 4/10 from me, after finishing it there is no way I would ever want to play it again, and I thought Hours of Darkness was good for playing repeatedly. This is just a lazy expansion that should have been given away for free.",0,No score yet,0,1,1,5.7,Mixed or average reviews,8,6,11
Far Cry 6,Xbox One,Ubisoft Toronto,"['Action Adventure', 'Open-World']",M,"Oct  7, 2021","Far Cry 6 reveals a Caribbean island simmering with revolutionary tension. The title features actor Giancarlo Esposito (“Better Call Saul,” “The Boys,” “The Mandalorian”) as President Anton Castillo, the violent leader who grips the island of Yara with an iron fist, promising a return to its former glory. With an arsenal of weapons and allies at your back, you’ll take on Castillo’s regime and fight for the future of Yara. As Dani Rojas (playable as a female or male character), you will help stoke the fires of revolution through guerrilla warfare across the island of Yara, from verdant jungles to the urban streets of the capital city, Esperanza. You’ll use a powerful array of weapons and vehicles, and build a network of allies to fight alongside you, including Fangs for Hire like Chorizo, the dangerously distracting wiener dog. As President Castillo prepares his son Diego, played by Anthony Gonzalez (“Coco”), to succeed him, you will do all you can to ensure his plans don’t come to fruition. [Ubisoft]",0,No score yet,1,0,0,5.1,Mixed or average reviews,50,7,54
Far Cry 6 - Joseph: Collapse,Xbox One,Ubisoft Toronto,"['Action Adventure', 'Open-World']",M,"Feb  8, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Far Cry 6 - Pagan: Control,Xbox One,Ubisoft Toronto,"['Action Adventure', 'Open-World']",M,"Jan 11, 2022","Set within the confines of Min's mind, this DLC blends ""intense action and storytelling"" as players explore Min's psyche and attempt to help break the self-proclaimed King of Kyrat's cycle of guilt and violence. In order to convey the trial-and-error process of growth and self-reflection, Pagan: Control pays tribute to the rougelite genre, meaning each death as Min sends the player back to the start of the DLC with only their accumulated knowledge and skills to help guide them through their second (and third, and fourth...) time around. Last but not least, Far Cry 4 fans may be interested to know Min's original voice actor, Troy Baker, will be returning to the Far Cry series for this performance.",0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Far Cry 6 - Vaas: Insanity,Xbox One,Ubisoft Toronto,"['Action Adventure', 'Open-World']",M,"Nov 16, 2021","In Vaas: Insanity, players become the Far Cry 3 villain portrayed by Michael Mando (Better Call Saul). Mando came back for the DLC, which offers an experience inspired by roguelites. Starting with nothing more than a pistol to defend themselves, players will need to find new weapons and unlock power-ups to become stronger and progress deeper into the depths of Vaas' psyche. Blending intense action and storytelling, Vaas: Insanity will provide a unique opportunity to better understand Vaas' past, personal demons, and motivations.",0,No score yet,0,0,0,tbd,No user score yet,0,1,2
Far Cry 6: Lost Between Worlds,Xbox One,Ubisoft Toronto,"['Action Adventure', 'Open-World']",,"Dec  6, 2022","Lost Between Worlds is an expansion for Far Cry 6 that transports players to an otherworldly dimension full of fractured worlds called rifts, each a twisted slice of Yara full of surprises, dangers, and diverse gameplay challenges. Playing as Dani Rojas, players scramble down an active volcano in one rift, navigate a submerged version of Esperanza prowled by sharks in another, and race to stay ahead of a deadly lightning storm in a third, to name just a few. Along the way, they unlock new weapons and abilities as they fight crystalline enemies in their quest to collect lost shards and earn powerful gear that bring them closer to escape. Across multiple runs, players choose different paths from rift to rift and develop an uneasy alliance with Fai, the strange, sardonic artificial intelligence whose spacecraft created the rifts. [Ubisoft]",0,No score yet,0,0,0,tbd,No user score yet,1,0,1
Far Cry New Dawn,Xbox One,Ubisoft Montreal,"['Action', 'Shooter', 'First-Person', 'Arcade']",M,"Feb 15, 2019","Seventeen years after a nuclear doomsday, Hope County, Montana, has changed in unexpected ways. Nuclear winter has given way to a ""superbloom,"" creating a lush, colourful landscape that survivors have begun to re-populate with makeshift buildings. It's a lawless frontier where people are struggling to get by - and you'll be able to experience it all with a friend in co-op, or on your own as a lone gunslinger. After living through the apocalypse, the survivors in Hope County now face a new threat: the nihilistic Highwaymen, vicious scavengers intent on bleeding the county dry. When the survivors put out a call for help to combat this deadly threat, you are quickly thrust into the middle of a new battle for the future of Hope County. Since the nuclear apocalypse, survivors have been piecing their shelter, tools, and weapons together from the broken remnants of the old world. The results may look ramshackle, but they'll keep you alive in a fight. Your Homebase will let you construct powerful weapons and vehicles, giving you more options than ever for explosive, over-the-top action. When anything and everything can happen, it is never too much to have someone watching your back. Whether it's Hurk, a boar, or whoever you want, you can recruit an eclectic cast of Guns and Fangs for Hire to fight by your side. You can even play with a friend in co-op.",75,Generally favorable reviews,17,9,0,5.0,Mixed or average reviews,98,45,114
